,modelId,name,normalPriceLabel,minResellerPriceLabel,maxResellerPriceLabel,customerPrice,brandName,profileImageUrl
600,100000094475,Emut Snack Coklat dan Frozenfood - Comring Bawang,Rp.12.679,Rp.12.042,Rp.12.042,12676,Emut Snack Coklat dan Frozenfood,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/4bd0d607-fa2a-4ba4-abf9-c0a262f2bb6f
601,100000094343,Macarina - Makaroni Box Rasa Lada Hitam,Rp.26.000,Rp.24.700,Rp.24.700,26000,Macarina,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/759315f4-8995-469f-a3ef-ad8669cae957
602,100000094342,Macarina - Makaroni Box Rasa Jagung,Rp.26.000,Rp.24.700,Rp.24.700,26000,Macarina,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/f597709d-66ac-4a12-a154-0ee71e801ad0
603,100000093409,Macarina - Makaroni Kiloan Macarina,Rp.100.000,Rp.95.000,Rp.95.000,100000,Macarina,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/dc3cd39f-7494-41ac-a1bc-5cd8b17b1387
604,100000093403,Macarina - Makaroni Box Rasa Balado,Rp.26.000,Rp.24.700,Rp.24.700,26000,Macarina,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/32e61b25-32d8-4c88-a1fd-e1797e7f64c8
605,100000093400,Macarina - Makaroni Box Rasa BBQ,Rp.26.000,Rp.24.700,Rp.24.700,26000,Macarina,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/bbc4c91c-1727-4aee-8e06-05c2ec1f4c51
606,100000093158,Macarina - Makaroni Box Rasa Keju,Rp.26.000,Rp.24.700,Rp.24.700,26000,Macarina,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/f74bf999-02b5-49d5-8e91-65b03ca38480
607,100000093113,Macarina - Makaroni Box Rasa Indomie,Rp.26.000,Rp.24.700,Rp.24.700,26000,Macarina,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/d1a0d818-ddab-421d-8d4e-8daa8a8f5997
608,100000093110,Macarina - Makaroni Box Rasa Asin/Original,Rp.26.000,Rp.24.700,Rp.24.700,26000,Macarina,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/f576b84b-e53f-4b2f-881a-665592a6cdde
609,100000092721,Macarina - Makaroni Extra Level Zero,Rp.21.000,Rp.19.950,Rp.19.950,21000,Macarina,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/3fb7b23e-b86e-47e9-a5de-2faae4865e61
610,100000092502,Macarina - Makaroni Macarina Shake,Rp.21.000,Rp.19.950,Rp.19.950,21000,Macarina,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/bee0d32c-42ef-4815-b0ea-4f5a516e890b
611,100000092500,Macarina - Makaroni Box Level Zero,Rp.26.000,Rp.24.700,Rp.24.700,26000,Macarina,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/0c6c7eee-2309-4edd-a31a-bc86cd208d4f
612,100000091833,Gorilla Instan - Gorilla Citruk Aci Ngagetruk,Rp.16.000,Rp.12.240,Rp.12.240,13600,Stockist Depok Putri,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/511819d9-dad3-4952-a3f6-2b6c5a363e63
613,100000091762,Crispy Prawns - Crispy Prawns - Udang Kriuk - Teri Kriuk,Rp.22.000,Rp.20.900,Rp.20.900,22000,Crispy Prawns,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/f1e8fecd-98d4-4fb0-abe3-bee5e030239e
614,100000091701,Emut Snack Coklat Dan Frozenfood - Gabus Keju,Rp.15.215,Rp.14.451,Rp.14.451,15212,Emut Snack Coklat dan Frozenfood,https://assets.evermos.com/public/small/q:100/evermos-production/brand/emu/product/image/12d34cfd-ae35-454f-b65e-9b04e8684351.jpg
