product_name,product_url_image,product_price,product_discount_price,product_stock,product_volume,product_weight
Jinten 10gr,https://storage.googleapis.com/indo-astro/Astro_Spice_Jinten_15gr_PRODUCT_1644219301577_240x240.png,2500,,94,1000,10
Kapulaga 10gr,https://storage.googleapis.com/indo-astro/Astro_Spice_Kapulaga_15gr_PRODUCT_1644219313601_240x240.png,8300,,105,1000,10
Ketumbar Utuh 50gr,https://storage.googleapis.com/indo-astro/Ketumbar_Utuh_50gr_PRODUCT_1643611960571_240x240.png,3000,,14,1000,50
Biji Pala 25gr,https://storage.googleapis.com/indo-astro/Astro_Spice_Biji_Pala_25gr_PRODUCT_1644394842230_240x240.png,7000,,16,1000,25
Bunga Lawang 25gr,https://storage.googleapis.com/indo-astro/Astro_Spice_Bunga_Lawang_25gr_PRODUCT_1644394853821_240x240.png,8100,,25,1000,25
Kayu Manis 50gr,https://storage.googleapis.com/indo-astro/Astro_Spice_Kayumanis_25gr_PRODUCT_1644394864293_240x240.png,9200,,12,1000,50
Kencur 100gr,https://storage.googleapis.com/indo-astro/Kencur_100gr_1656901216772_PRODUCT_240x240.png,5400,,3,1000,100
Jahe Merah 200gr,https://storage.googleapis.com/indo-astro/Jahe_Merah_250gr_240x240.png,7000,,10,1000,200
Cabe Hijau Besar 150gr,https://storage.googleapis.com/indo-astro/Cabe_Hijau_Besar_150gr_1650352560757_PRODUCT_240x240.png,11200,,1,1000,150
Bawang Putih Kating Pack 250gr,https://storage.googleapis.com/indo-astro/Bawang_Putih_Kating_Pack_250gr_1650351837005_PRODUCT_240x240.png,12000,,2,1000,250
Cabe Merah Rawit 150gr,https://storage.googleapis.com/indo-astro/Cabe_Merah_Rawit_150gr_1650352950358_PRODUCT_240x240.png,15900,,1,308,150
Cabe Hijau Keriting 150gr,https://storage.googleapis.com/indo-astro/Cabe_Hijau_Keriting_150gr_1650352675232_PRODUCT_240x240.png,10900,,0,1000,150
Bawang Merah Super 250gr,https://storage.googleapis.com/indo-astro/Bawang_Merah_Super_250gr_1656900892671_PRODUCT_240x240.png,22900,,0,1000,250
Daun Jeruk 25gr,https://storage.googleapis.com/indo-astro/Astro_Spice_Daun_Jeruk_50gr_PRODUCT_240x240.png,3300,,0,1000,25
Cabe Merah Besar 150gr,https://storage.googleapis.com/indo-astro/Cabe_Merah_Besar_150gr_1650351605987_PRODUCT_240x240.png,23300,,0,1000,150
Cabe Merah Keriting 150gr,https://storage.googleapis.com/indo-astro/Cabe_Merah_Keriting_150gr_1650352714729_PRODUCT_240x240.png,19900,,0,308,150
Pakcoy Hydroponic 200gr,https://storage.googleapis.com/indo-astro/Astro_Farm_Pakcoy_Hydroponic_200gr_1650422348548_PRODUCT_240x240.png,10800,,1,1000,200
Amazing Farm Shake Salad Thai Shake 120gr,https://storage.googleapis.com/indo-astro/Amazing_Farm_Shake_Salad_Thai_Shake_120gr_240x240.png,26000,,1,1000,120
Kale Hydroponic 200gr,https://storage.googleapis.com/indo-astro/Astro_Farm_Kale_Hydroponic_200gr_1650421790408_PRODUCT_240x240.png,24500,,1,264,200
Baby Kailan Hydroponic 200gr,https://storage.googleapis.com/indo-astro/Astro_Farm_Baby_Kailan_Hydroponic_200gr_240x240.png,14900,,1,1000,200
Baby Bayam Merah Hydroponic 200gr,https://storage.googleapis.com/indo-astro/Astro_Farm_Baby_Bayam_Merah_Hydroponic_200gr_PRODUCT_240x240.png,11800,,1,1000,200
Baby Caisim Hydroponic 200gr,https://storage.googleapis.com/indo-astro/Astro_Farm_Baby_Caisim_Hydroponic_200gr_PRODUCT_240x240.png,12300,,2,1000,200
Baby Kangkung Hydroponic 200gr,https://storage.googleapis.com/indo-astro/Astro_Farm_Baby_Kangkung_Hydroponic_200gr_PRODUCT_240x240.png,12300,,6,1000,200
Baby Pakcoy Hydroponic 200gr,https://storage.googleapis.com/indo-astro/Astro_Farm_Baby_Pakcoy_Hydroponic_200gr_PRODUCT_240x240.png,14000,,7,1000,200
Selada keriting Hydroponic 200gr,https://storage.googleapis.com/indo-astro/Astro_Farm_Selada_keriting_Hydroponic_200gr_1650422131020_PRODUCT_240x240.png,11800,,4,1000,200
