,modelId,name,normalPriceLabel,minResellerPriceLabel,maxResellerPriceLabel,customerPrice,brandName,profileImageUrl
1113,100000048827,Kidibuds - KL008 Legging,Rp.43.750,Rp.29.750,Rp.29.750,35000,Kidibuds,https://assets.evermos.com/public/small/q:100/evermos-production/brand/kii/product/image/6eafb69b-cba8-49f1-8a85-b244aeeb6af9
1114,100000048826,Kidibuds - KL007 Legging,Rp.43.750,Rp.29.750,Rp.29.750,35000,Kidibuds,https://assets.evermos.com/public/small/q:100/evermos-production/brand/kii/product/image/82ae1bbb-e8c8-4586-9ca3-62fa0352f5a3
1115,100000048825,Kidibuds - KL006 Legging,Rp.43.750,Rp.29.750,Rp.29.750,35000,Kidibuds,https://assets.evermos.com/public/small/q:100/evermos-production/brand/kii/product/image/da34bc57-536d-4ee4-a4ab-ac260004a251
1116,100000048824,Kidibuds - KL005 Legging,Rp.43.750,Rp.29.750,Rp.29.750,35000,Kidibuds,https://assets.evermos.com/public/small/q:100/evermos-production/brand/kii/product/image/49ff6353-6ed6-44af-8993-0a16bd48b61e
1117,100000048823,Kidibuds - KL004 Legging,Rp.43.750,Rp.29.750,Rp.29.750,35000,Kidibuds,https://assets.evermos.com/public/small/q:100/evermos-production/brand/kii/product/image/9221ed04-da4c-419d-9e4a-cbef4592984c
1118,100000048822,Kidibuds - KL003 Legging,Rp.43.750,Rp.29.750,Rp.29.750,35000,Kidibuds,https://assets.evermos.com/public/small/q:100/evermos-production/brand/kii/product/image/0f4c7338-9faa-4eec-9ccc-6c5150b2084c
1119,100000046296,Zizazu - Legging Loss Anak,Rp.35.000,Rp.31.500,Rp.31.500,35000,Zizazu,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/5f0bda73-0c17-4745-a579-46d8cf8d3714
1120,100000001980,Ammarkids Joger Pants JGA02,Rp.110.000,Rp.67.031,Rp.67.031,89375,Ammar Kids,https://assets.evermos.com/public/small/q:100/evermos-production/brand/ammar-kids/product/main/upload_6fde1a14dbad6bf3ea9f1a8d2f162111.jpg
1121,100000001979,Ammarkids Joger Pants JGA01,Rp.110.000,Rp.67.031,Rp.67.031,89375,Ammar Kids,https://assets.evermos.com/public/small/q:100/evermos-production/brand/ammar-kids/product/main/upload_bbb0e27fb2703000d9a34b50409a6710.jpg
1122,100000048821,Kidibuds - KL002 Legging,Rp.43.750,Rp.29.750,Rp.29.750,35000,Kidibuds,https://assets.evermos.com/public/small/q:100/evermos-production/brand/kii/product/image/412ae9c0-7ee0-4084-83a2-ae0f61aee8d9
1123,100000083285,Neira - Setelan Pendek Baju Tidur Anak Love Kitty,Rp.102.000,Rp.91.800,Rp.91.800,102000,Stockist Banyuwangi AlMecKiy Store,https://assets.evermos.com/public/small/q:100/evermos-production/product/model/7c82958e-d3a7-42bb-bded-9b85d752e9e2
1124,100000077295,Ammar Kids - HELLO CHIC CULOTTE CA01,Rp.126.667,Rp.64.125,Rp.64.125,85500,Stockist Gresik Gayatra Store,https://assets.evermos.com/public/small/q:100/evermos-production/brand/amm/product/image/64fae30d-2387-48c7-b6c4-5361321d32c8.jpg
